Row,A2M,ABC,ABP,AGL,AIA,ALD,ALL,ALQ,ALU,ALX,AMC,AMP,ANN,ANZ,APA,APE,APT,APX,ARB,ASB,AST,ASX,AUB,AWC,AZJ,BAP,BEN,BGA,BHP,BIN,BKL,BKW,BLD,BOQ,BPT,BRG,BSL,BVS,BWP,BXB,CAR,CBA,CCL,CCP,CGC,CGF,CHC,CIM,CIP,CKF,CLW,CMW,CNU,COH,COL,CPU,CQR,CSL,CSR,CTD,CUV,CWN,CWY,DHG,DMP,DOW,DXS,ELD,EML,EVN,FBU,FLT,FMG,FPH,GEM,GMG,GNC,GOR,GOZ,GPT,GUD,GWA,HLS,HVN,IAG,IEL,IFL,IGO,ILU,INA,ING,IPH,IPL,IRE,IVC,JBH,JHG,JHX,KGN,LLC,LNK,LYC,MFG,MGR,MIN,MND,MP1,MPL,MQG,MSB,MTS,NAB,NAN,NCM,NEA,NEC,NHF,NSR,NST,NUF,NWH,NWL,NWS,NXT,OBL,ORA,ORG,ORI,OSH,OZL,PBH,PDL,PME,PMV,PNV,PPT,PRN,PRU,PTM,QAN,QBE,QUB,REA,REH,RHC,RIO,RMD,RMS,RRL,RSG,RWC,S32,SBM,SCG,SCP,SDF,SEK,SFR,SGM,SGP,SGR,SHL,SIQ,SKC,SKI,SLR,SOL,SPK,SSM,STO,SUL,SUN,SVW,SYD,TAH,TCL,TGR,TLS,TNE,TWE,URW,VCX,VEA,VOC,VUK,WBC,WEB,WES,WGX,WHC,WOR,WOW,WPL,WPR,WTC,XRO,Z1P
2016-03-08,0,0,0.00341685649203005,0,0,0,0,-0.040540540540541,0,0,0,0,0,-0.019623233908948,0,0,NaN,0,0,0,0,0,0,0,0,0,0,-0.019669289238565,0,NaN,0,0,0,0,0,0.00528401585204996,0,NaN,0,0,0,0,0,0.0349301397205599,0,-0.019300361881785,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,-0.013065606361829,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036371429446162,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324393509187499,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,-0.00962379702537197,-0.021370179491736,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000854084264119037,-0.041604754829123,-0.00155698234349899,0,0,0,0,0,0,NaN,0,NaN,0,0,-0.009651307596513,0,0,0,0,0,-0.000868809730669051,0,NaN,NaN,0,0
2016-03-09,0,0,0.00681044267877007,0,0,0,0,0.0164319248826299,0,0,0,0.02166064981949,0,0.02001601281025,0,0,NaN,0,0,0,0.01730103806228,0,0,0,0,0,0,0.01336461946542,0,NaN,0,0,0,0,0,0.00657030223390009,0,NaN,0,0,0,0,-0.00998890122086604,-0.023143683702989,0,0.0270602706027101,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0.00389180304092007,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062907069102462,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130341306100501,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003067484662577,0,0,0,0,0,0.01565840875842,0,0,0,0,0,0,NaN,0,NaN,0.0112403541343,0,0.0226343917007199,0,0,0,0,0,0.0152173913043501,0,NaN,NaN,0,0
2016-03-10,0,0,0,0,0,0,0,0.01154734411085,0,0,0,0,0,0.000392464678180104,0,0,NaN,0,0,0,-0.00340136054421802,0,0,0,0,0,0,0.00661096009933004,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,-0.011210762331838,-0.012833168805528,0,0.01556886227545,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0.0085319849105101,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00671300220376003,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129327497015499,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00923076923076904,0,0,0,0,0,0.00772433005681994,0,0,0,0,0,0,NaN,0,NaN,-0.014824713684447,0,-0.00030740854595801,0,0,0,0,0,-0.00899357601713102,0,NaN,NaN,0,0
2016-03-11,0,0,-0.00338218714768901,0,0,0,0,-0.00684931506849296,0,0,0,0.00353356890458989,0,-0.00274617497057705,0,0,NaN,0,0,0,0.00682593856654989,0,0,0,0,0,0,0.00818442458995006,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,-0.00226757369614505,-0.031,0,-0.031839622641509,0,0,-0.00808427241548304,0,NaN,0,0,0,NaN,0,0,0,0,0.01615560312925,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016670595763311,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159104301708901,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02173913043478,0,0,0,0,0,0.0076494149061499,0,0,0,0,0,0,NaN,0,NaN,-0.030070231485003,0,0.00676506765068008,0,0,0,0,0,0.00864304235091007,0,NaN,NaN,0,0
2016-03-14,0,0,0.00678733031674006,0,0,0,0,-0.032183908045977,0,0,0,0.00880281690141005,0,0.01298190401259,0,0,NaN,0,0,0,-0.013559322033898,0,0,0,0,0,0,-0.024387017839724,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,-0.00722394220846201,0,0.00365408038977,0,0,0.00815016053346995,0,NaN,0,0,0,NaN,0,0,0,0,0.00378280585512991,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949380094526999,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00309358081979905,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024316109422492,0,0,0,0,0,-0.00455168973687503,0,0,0,0,0,0,NaN,0,NaN,0.00516272382695004,0,0.00427611484423007,0,0,0,0,0,-0.0102827763496141,0,NaN,NaN,0,0
2016-03-15,0,0,-0.00674157303370804,0,0,0,0,0.02850356294537,0,0,0,-0.017452006980803,0,-0.013980582524272,0,0,NaN,0,0,0,-0.00687285223367695,0,0,0,0,0,0,-0.009998644251627,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,-0.018345042935207,-0.0125,-0.0249480249480249,0,-0.023058252427184,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,-0.01658786261567,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027869878010635,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01449275362319,0,0,-0.00943884147918295,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,-0.00245700245700298,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031152647975099,0.00818181818182007,0,0,0,0,-0.016802380206702,0,0,0,0,0,0,NaN,0,NaN,0,0,-0.017639902676399,0,0,0,0,0,0,0,NaN,NaN,0,0
2016-03-16,0,0,0.00678733031674006,0,0,0,0,0,0,0,0,0.00710479573711997,0,0.00787711697518989,0,0,NaN,0,0,0,0.00692041522491005,0,0,0,0,0,0,0.0168441233866301,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0.00781974817759989,0.0138089758342901,0.02345415778252,0,-0.011180124223603,0,0,0.0080434427568199,0,NaN,0,0.00285714285714,0,NaN,0,0,0,0,0.01993811488416,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00637086135332499,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,-0.038781163434903,0,0,0,0.04285714285714,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0.01970443349754,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02419597234746,0,0,0,0,-0.010862121139726,0,0,0,0,0,0,NaN,0,NaN,0,0,0.00588235294118,0,0,0,0,0,0,0,NaN,NaN,0,0
2016-03-17,0,0,0.01681988423561,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0.00343642611684003,0,0,0,0,0,0,0.00661593885727996,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0.0176223040504999,-0.00908059023836505,0,0,0,0,0,0,0,NaN,0,0.02279202279202,0,NaN,0,0,0,0,0.01804703118558,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352644020595201,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,-0.011527377521614,0,0,0,0.0547945205479501,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,-0.00483091787439605,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00816263668565997,0,-0.012657197982287,0,0,-0.003139843812897,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0
2016-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0.0102739726027401,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0.0100801240630699,0,0,0,0,0,0,-0.011989144963344,0,NaN,0,0.04456824512535,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00619330622458603,0,0,NaN,0,-0.00634920634920599,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0.01457725947522,0,0,0,0.03896103896104,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0.0150234741784001,0,0,0,-0.026699029126214,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00824931255729,0,0.00582702562713999,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0
2016-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0.00677966101694993,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,-0.013050153531218,0,0,0,0,0,0,0.0121346287869499,0,NaN,0,-0.053333333333333,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0.00319488817890989,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0.0172413793103401,0,0,0,-0.0125,0,0,0,0,0,0,NaN,-0.0309278350515459,0,0,0,0,0,0,0,NaN,0,0,0,0,-0.00138760407030503,0,0,0,0.00997506234413992,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00811057534760007,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,-0.0410766485706689,0,0,NaN,NaN,0,0
2016-03-22,0.0289017341040501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0.0134680134680101,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,-0.00298159191081204,0,0,0,0,0,0,0.01599902790717,0,NaN,0,0.0084507042253501,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,-0.00318471337579596,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,-0.00564971751412402,0,0,0,-0.025316455696203,0,0,0,0,0,0,NaN,0.0112293144208,0,0,0,0,0,0,0,NaN,0,0,0,0,-0.00301065308013004,0,0,0,0.00493827160493998,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00818181818181796,0,0.00689599126971996,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0.0540005542578901,0,0,NaN,NaN,0,0.02564102564103
2016-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,-0.00273046417890999,0,0,0,0,0,0,-0.00394673895710396,0,NaN,0,-0.0195530726256981,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0.05111821086262,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,-0.00852272727272696,0,0,0,0,0,0,0,0,0,0,NaN,0.00642898889537991,0,0,0,0,0,0,0,NaN,0,0,0,0,-0.00116144018582998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163458600672159,0,0.00456584150996009,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,-0.02295008075724,0,0,NaN,NaN,0,0.075
2016-03-24,-0.01123595505618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,-0.024511082138201,0,0,0,0,0,0,0.00792475485291,0,NaN,0,0.0170940170940199,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062539217736875,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0.00607902735561994,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0.00573065902578995,0,0,0,-0.038961038961039,0,0,0,0,0,0,NaN,0.00232288037165995,0,0,0,0,0,0,0,NaN,0,0,0,0,-0.018372093023256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01661748718745,0,-0.034088170142436,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0.01987544210364,0,0,NaN,NaN,0,0
2016-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0
2016-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0
2016-03-29,-0.056818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111557340473,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,-0.021148036253776,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,-0.011396011396011,0,0,0,0,0,0,0,0,0,0,NaN,0.0324449594438001,0,0,0,0,0,0,0,NaN,0,0,0,0,-0.00331674958540595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00470549092767103,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0.00354329224621996,0,0,NaN,NaN,0,0
2016-03-30,0.0240963855421701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0.00560224089636008,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01128158844765,0.00650829808004993,0,0,0,0,0,0,0,0,0,0,0,NaN,0,-0.012345679012346,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0.0105263157894699,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,-0.026374859708193,0,0,0,0,0,0,0,NaN,0,0,0,0,0.00285238887567996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03339027799348,0,0.00472773725241993,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0.00663843152183996,0,0,0,-0.01059234496488,0,0,NaN,NaN,0,-0.116279069767442
2016-03-31,0.00588235294118,0,0,0,0,0,0,0,0,0,0.00843288826422994,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0.00557103064066999,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0443998215082551,0.01293242806337,0,0,0,0,0,0,0,0,0,0,0,NaN,0,-0.00312500000000004,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0.0173611111111101,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0.00115273775216007,0,0,0,0,0,0,0,NaN,0,0,0,0,0.0324721497985301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483919446949199,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0.0428297917602301,0,0,0,-0.039292357921112,0,0,NaN,NaN,0,0.21052631578947
2016-04-01,0.0029239766081901,0,0,0,0,0,0,0,0,0,-0.013240418118467,0,0,0,0,0,NaN,0,0,0,0,-0.0135167752836109,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0.01639815880322,0,0,NaN,0,0.00831024930748003,0,NaN,0,0,0,0,0,0,0,0,NaN,-0.008872651356994,0,0,-0.010232508303868,0,0,0,0,0,0,0,0,0,0,-0.01595914458985,0,0.0071839080459799,-0.00884955752212402,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,-0.011647254575707,0,0,-0.0102389078498289,0,0,0,0,0,0,0,0,0,-0.012386668369302,0,0,0,NaN,-0.00978698906160103,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,-0.0163934426229509,0,0,0,0,0,0,0,0,0.0614965596330299,0,0,0,0,0,-0.00700603887525997,0,0,0,0,0,NaN,0,NaN,0,0,0,-0.020535370248646,0,0,0,-0.044594167391133,0,0,NaN,NaN,0,0.02173913043478
2016-04-04,0,0,0,0,0,0,0,0,0,0,0.00564971751411991,0,0,0,0,0,NaN,0,0,0,0,0.01052116466846,0.0140387873331,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0.00846432889963999,0,-0.020379281064251,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,-0.00982973494821804,0,0,0.02067658998647,0,0,0,0,0,0,0,0,0,0.03478869950969,0.00648718780408997,0,0.00142653352353994,0.02678571428571,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0.01683501683502,0,0,0.00689655172413994,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,-0.00476190476190497,0,0,0,0,0,0,0,0,0.0144496961512499,0,0,0,0,0,0.0235182325691901,0,0,0,0,0,NaN,0,NaN,0,0,0,-0.001619882905607,0,0,0,0,0,0,NaN,NaN,0,-0.021276595744681
2016-04-05,0,0,0,0,0,0,0,0,0,0,0.03300561797753,0,0,0,0,0,NaN,0,0,0,0,0.00242130750604996,-0.019615860924831,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,-0.019184652278177,0,0.00722334585380002,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,-0.00780003545470698,0,0,-0.00251895847695804,0,0,0,0,0,0,0,0,0,-0.0110559566787,-0.00322268772155998,0,-0.00284900284900302,-0.073913043478261,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,-0.039735099337748,0,0,-0.00342465753424603,0,0,0,0,0,0,0,0,0,-0.018877682958366,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,-0.011961722488038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00689335035394989,0,0,0,0,0,NaN,0,NaN,0,0,0,-0.022622441647544,0,0,0,0,0,0,NaN,NaN,-0.00597609561752999,0
2016-04-06,0,0,0,0,0,0,0,0,0,0,-0.00475866757307997,0,0,0,0,0,NaN,0,0,0,0,0.00241545893720008,-0.00116784841804196,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0.0305623471882599,0,0.04876649454963,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,-0.000536001429336963,0,0,0.00507722161674007,0,0,0,0,0,0,0,0,0,0.04540269221994,0.01616553507921,0,0.00714285714286,0.02347417840376,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0.00664451827242996,NaN,0,0,0,0,0,0.06034482758621,0,0,0.0103092783505201,0,0,0,0,0.01932367149758,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0.01452784503632,0,0,0,0,0,0,0,0,-0.028487752928647,0,0,0,0,0,0.0159974182840801,0,0,0,0,0,NaN,0,NaN,0,0,0,0.0016600659283299,0,0,0,0,0,0,NaN,NaN,-0.00868403473613899,0
2016-04-07,0,0,0,0,0,0,0,0,0,0,-0.00136612021857896,0,0,0,0,0,NaN,0,0,0,0,0.00578313253012008,0.00588186167483995,0,0,0,0,0,0,NaN,0,0,0.00790031363906007,0,0,0,0,NaN,0,0,0,0,0,0,0,0.00474495848160994,0,-0.00984682713347895,0,0,NaN,0,0,0,NaN,0,0,0,0,-0.016529662717583,0,0,0,NaN,-0.00232391848408997,0,0,-0.00253901084369201,0,0.04314308899107,0,0,0,0,0,0,0,0,0,0,0.00992907801418008,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0.0110011001100101,NaN,0,0,0,0,0,-0.00975609756097595,0,0,-0.013605442176871,0,0,0,0,0.00947867298578009,0,0,0,0,0,0,0,0,NaN,0,0,0.01116896837975,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0.00954653937947003,0,0,0,0,0,0,0,0,0.01466155110989,0,0,0,0,0,0.01796896270079,0,0,0,0,0,NaN,0,NaN,0,0,0,-0.00660558278286805,0,0,0,0,0,0,NaN,NaN,0.00606469002695009,0
2016-04-08,0,0,0,0,0,0,0,0,0,0,-0.00205198358413095,0,0,0,0,0,NaN,0,0,0,0,-0.00598945855294697,-0.010532558415372,0,0,0,0,0,0,NaN,0,0,-0.00627407444786499,0,0,0,0,NaN,0,0,0,0,0,0,0,0.00472255017709999,0,-0.020994475138122,0,0,NaN,0,0,0,NaN,0,0,0,0,0.00438324692794989,0,0,-0.037881716273676,NaN,0.000716717434150027,0,0,-0.010128864612611,0,0.0573706728899299,0,0,0,0,0,0,0,0,0.04136175628381,0,-0.012640449438202,0.0137614678899101,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0.00598476605005005,NaN,0,0,0,0,0,-0.00656814449917897,0,0,0.0137931034482801,0,0,0,0,0.02347417840376,0,0,0,0,0.00962045334739003,0,0,0,NaN,0,0,0.01835957907307,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01162790697674,0,0,NaN,0,0,0,0,0,0,0,0,0.0118203309692699,0,0,0,0,0,0,0,0,0.0361917623227499,0,0,0,0,0,0.00661941695641,0,0,0,0,0,NaN,0,NaN,0,0,0,-0.00498117164783796,0,0,0,0,0,0,NaN,NaN,0.000669792364369926,0
